city,year,week,demand_mean,demand_min,demand_max,demand_sum,demand_std,temperature_mean,temperature_min,temperature_max,temperature_std,humidity_mean,windSpeed_mean
seattle,2019,15,987.6666666666666,841.0,1134.0,5926.0,138.6501592738597,48.865,42.34,54.39,4.711707758339857,81.83333333333333,4.648333333333333
seattle,2019,16,1014.6,794.0,1132.0,5073.0,143.9819433123473,53.166,47.51,58.98,4.174761071007536,76.8,5.2700000000000005
seattle,2019,17,940.1428571428571,754.0,1130.0,6581.0,132.42787794547965,51.042857142857144,43.72,59.8,5.649848712681646,69.71428571428571,5.497142857142856
seattle,2019,18,1067.7142857142858,1012.0,1149.0,7474.0,59.0528415509203,49.08571428571429,43.29,58.39,4.938288695296705,73.0,4.211428571428572
seattle,2019,19,983.5555555555555,743.0,1153.0,8852.0,165.40942469453722,63.84777777777778,51.1,80.53,10.973896046730372,59.333333333333336,3.5044444444444443
seattle,2019,20,900.8333333333334,708.0,1025.0,10810.0,96.13327239102004,57.310833333333335,51.15,61.62,3.795438550138678,77.0,4.4025
seattle,2019,21,972.5714285714286,726.0,1065.0,6808.0,139.53835451571152,57.861428571428576,52.88,71.26,6.246848348224432,77.71428571428571,4.647142857142858
seattle,2019,22,911.6666666666666,705.0,1044.0,8205.0,125.36945401492343,62.25777777777777,53.13,72.15,6.574585115765437,72.0,3.954444444444445
seattle,2019,23,1003.5714285714286,965.0,1028.0,7025.0,26.93112909414889,53.25428571428571,50.47,57.67,2.2350679120394914,73.42857142857143,5.348571428571428
seattle,2019,24,1109.5,1065.0,1154.0,4438.0,36.336391308622474,61.46,52.24,76.38,10.393764156133871,67.25,4.4375
seattle,2019,25,981.2222222222222,748.0,1129.0,8831.0,105.78489705267214,57.638888888888886,50.67,66.55,4.09841568305499,78.66666666666667,4.4511111111111115
seattle,2019,26,1008.0,765.0,1110.0,8064.0,109.81152684746452,58.0425,53.96,66.35,4.302071760044386,77.25,3.45
seattle,2019,27,925.0,739.0,1025.0,9250.0,89.54452647829582,62.114999999999995,56.71,73.8,6.1484799386153615,78.3,3.557
seattle,2019,28,1044.0,985.0,1138.0,6264.0,60.113226498001254,65.03666666666666,56.29,70.89,5.639693845118424,75.66666666666667,2.9600000000000004
seattle,2019,29,1004.0,774.0,1141.0,11044.0,114.40104894624001,63.01272727272727,56.45,74.85,5.548756781314335,74.63636363636364,4.261818181818182
seattle,2019,30,1009.75,737.0,1195.0,8078.0,127.6353623189346,63.526250000000005,57.05,72.76,5.760056888359947,75.0,5.18625
seattle,2019,31,1057.125,792.0,1202.0,8457.0,144.44221533689023,65.01625,58.09,81.99,9.414807391247349,69.75,4.4825
seattle,2019,32,927.6666666666666,767.0,1154.0,8349.0,129.71314505477076,66.06444444444445,58.17,79.67,6.762721551104834,74.44444444444444,4.421111111111111
seattle,2019,33,981.3333333333334,744.0,1095.0,5888.0,139.27622434093576,66.94833333333334,61.5,72.24,4.915707138008392,73.5,2.98
seattle,2019,34,960.5,725.0,1060.0,3842.0,159.29113806695798,63.34,57.16,79.88,11.037330595151468,79.75,3.8600000000000003
seattle,2019,35,960.5,780.0,1130.0,7684.0,134.76116439305292,67.8825,61.0,75.14,5.261085575104385,69.875,4.4175
seattle,2019,36,834.0,725.0,1003.0,6672.0,119.4881942763743,70.9325,59.06,77.91,8.090136410645814,66.5,5.7
seattle,2019,37,929.0,763.0,1065.0,7432.0,115.32562594670794,62.69625,56.54,70.4,4.7152334815695305,83.625,5.8
seattle,2019,38,910.625,764.0,1049.0,7285.0,108.39206283540456,60.15625,52.61,67.34,4.399772518470213,80.625,4.82125
seattle,2019,39,960.8333333333334,788.0,1062.0,5765.0,124.50287814611625,55.18333333333334,45.2,60.9,5.569052582501503,82.66666666666667,3.811666666666667
seattle,2019,40,1068.5,953.0,1154.0,4274.0,83.87490685538792,49.4375,41.67,56.07,6.214839096871295,80.75,5.555
seattle,2019,41,1040.111111111111,790.0,1277.0,9361.0,164.3962016322491,52.05222222222223,43.49,61.76,6.729713548468793,64.55555555555556,5.058888888888889
seattle,2019,42,1079.0,864.0,1234.0,7553.0,138.23892360692057,50.77285714285714,46.08,58.25,4.390329199068161,82.14285714285714,5.871428571428571
seattle,2019,43,1016.5555555555555,774.0,1255.0,9149.0,184.43773414835096,51.45,42.81,59.18,5.2515973760371235,87.88888888888889,6.185555555555556
seattle,2019,44,1179.875,992.0,1464.0,9439.0,148.38409377596471,43.275,34.7,50.78,5.3354635626692675,72.875,4.2875
seattle,2019,45,1171.8181818181818,1045.0,1295.0,12890.0,94.6792671938457,45.982727272727274,38.8,51.2,4.2059364971646716,86.9090909090909,2.9936363636363637
seattle,2019,46,3001.6,806.0,11174.0,15008.0,4570.978976105665,50.412,46.67,53.46,3.2808489754939973,83.8,4.366
seattle,2019,47,1097.909090909091,856.0,1459.0,12077.0,213.9072016297977,46.947272727272725,34.66,55.55,5.921347973070136,88.18181818181819,5.1045454545454545
seattle,2019,48,1253.909090909091,984.0,1355.0,13793.0,136.83015350824874,39.25909090909091,26.76,45.75,5.448908981705337,73.54545454545455,4.4390909090909085
seattle,2019,49,1208.0,1008.0,1320.0,6040.0,121.84416276539474,44.934000000000005,41.38,47.15,2.374516792949672,85.2,3.8840000000000003
seattle,2019,50,1244.7777777777778,887.0,1461.0,11203.0,189.69500374138602,42.74444444444444,38.8,47.82,3.02979830645173,92.44444444444444,4.087777777777777
seattle,2019,51,1249.1818181818182,955.0,1483.0,13741.0,158.4511395868254,44.52454545454545,41.89,50.41,2.970348005323158,86.54545454545455,4.764545454545455
seattle,2019,52,1158.8,972.0,1435.0,11588.0,145.92981570299852,40.358999999999995,36.19,45.69,2.8680479230460723,85.2,4.415
seattle,2020,1,1195.142857142857,958.0,1362.0,8366.0,185.70804018802252,45.924285714285716,41.62,53.67,4.582047785080586,85.14285714285714,7.564285714285714
seattle,2020,2,1146.75,1023.0,1446.0,4587.0,200.38691740397294,41.425,39.39,43.49,1.8448938542185387,84.25,6.5125
seattle,2020,3,1192.0,1032.0,1694.0,9536.0,219.327543707058,38.9925,28.45,44.58,5.552095486004747,75.25,7.41
seattle,2020,4,1189.888888888889,946.0,1358.0,10709.0,160.60622998847555,48.443333333333335,45.58,51.67,2.317590343438634,84.88888888888889,5.707777777777778
seattle,2020,5,1199.875,900.0,1326.0,9599.0,176.19586301289007,47.60375,41.67,52.06,3.801176274711366,90.125,8.74125
seattle,2020,6,1234.4285714285713,972.0,1572.0,8641.0,215.50394980359957,41.471428571428575,33.43,49.03,5.500831538871885,88.28571428571429,5.937142857142858
seattle,2020,7,1340.7777777777778,1237.0,1490.0,12067.0,77.9836165129859,40.29777777777778,36.51,42.19,1.8880398418583348,90.22222222222223,6.998888888888889
seattle,2020,8,1141.8333333333333,966.0,1355.0,13702.0,147.28564290541226,43.07416666666666,31.84,55.04,7.69090780589573,65.33333333333333,3.92
seattle,2020,9,1219.7142857142858,1063.0,1369.0,8538.0,125.62074441974715,43.512857142857136,34.72,51.42,5.338350913549098,79.28571428571429,3.867142857142857
seattle,2020,10,1167.8,987.0,1305.0,11678.0,110.00080807783996,42.620999999999995,36.32,48.78,3.592314172105653,81.0,3.287
seattle,2020,11,1222.4166666666667,908.0,1481.0,14669.0,168.3165083100792,39.22083333333334,31.43,48.33,4.8973452146561165,69.91666666666667,5.715833333333333
seattle,2020,12,1103.5,927.0,1244.0,6621.0,137.2104223446601,43.751666666666665,34.58,54.0,9.129855237990723,61.0,5.9366666666666665
seattle,2020,13,1136.7142857142858,956.0,1285.0,7957.0,125.09158549600674,44.44428571428572,38.76,50.21,3.5559239640486187,84.85714285714286,5.578571428571428
seattle,2020,14,1058.7777777777778,928.0,1254.0,9529.0,133.0956214322787,45.55222222222223,39.54,48.68,3.3818034307813405,70.66666666666667,8.114444444444445
seattle,2020,15,981.0,744.0,1154.0,9810.0,105.03544375326094,47.049,36.91,65.0,8.875786600509151,66.6,3.625
seattle,2020,16,917.4,705.0,1022.0,9174.0,118.18084071079844,52.708000000000006,43.22,67.42,7.994507559012694,60.9,4.616
seattle,2020,17,999.2727272727273,785.0,1070.0,10992.0,98.0011131662196,51.61272727272728,47.09,59.0,3.7411257420971338,85.0,3.9463636363636367
